,name,retail,link,image,size,return_1month,model,collab,classic,limited_release,GS,model_encode,profit_1month
3168,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",8,-0.3,Jordan 13,0,0,0,0,8,0
3169,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",8.5,-0.3025,Jordan 13,0,0,0,0,8,0
3170,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",9,-0.3,Jordan 13,0,0,0,0,8,0
3171,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",9.5,-0.2175,Jordan 13,0,0,0,0,8,0
3172,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",10,-0.27,Jordan 13,0,0,0,0,8,0
3173,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",10.5,-0.1625,Jordan 13,0,0,0,0,8,0
3174,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",11,-0.18,Jordan 13,0,0,0,0,8,0
3175,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",11.5,-0.115,Jordan 13,0,0,0,0,8,0
3176,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",12,-0.185,Jordan 13,0,0,0,0,8,0
3177,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",13,-0.21,Jordan 13,0,0,0,0,8,0
3178,Jordan 13 Retro Cap and Gown,200,https://stockx.com/air-jordan-13-retro-cap-and-gown,"https://stockx.imgix.net/Air-Jordan-13-Retro-Cap-and-Gown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555965677",14,-0.15,Jordan 13,0,0,0,0,8,0
3179,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",8.5,0.127272727,Nike Air Max,0,0,0,0,15,0
3180,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",9,0.009090909,Nike Air Max,0,0,0,0,15,0
3181,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",9.5,0.1,Nike Air Max,0,0,0,0,15,0
3182,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",10,0.045454545,Nike Air Max,0,0,0,0,15,0
3183,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",10.5,0.045454545,Nike Air Max,0,0,0,0,15,0
3184,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",11,0.072727273,Nike Air Max,0,0,0,0,15,0
3185,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",11.5,0.090909091,Nike Air Max,0,0,0,0,15,0
3186,Nike Air Max 1 Atmosphere Grey Fresh Mint,110,https://stockx.com/nike-air-max-1-atmosphere-grey-fresh-mint,"https://stockx.imgix.net/Nike-Air-Max-1-Atmosphere-Grey-Fresh-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1560194846",12,0.018181818,Nike Air Max,0,0,0,0,15,0
3187,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",7,-0.078947368,Nike Other,0,0,0,0,17,0
3188,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",7.5,-0.410526316,Nike Other,0,0,0,0,17,0
3189,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",8,-0.268421053,Nike Other,0,0,0,0,17,0
3190,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",8.5,-0.321052632,Nike Other,0,0,0,0,17,0
3191,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",9,-0.194736842,Nike Other,0,0,0,0,17,0
3192,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",9.5,-0.210526316,Nike Other,0,0,0,0,17,0
3193,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",10,-0.186842105,Nike Other,0,0,0,0,17,0
3194,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",10.5,-0.289473684,Nike Other,0,0,0,0,17,0
3195,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",11,-0.268421053,Nike Other,0,0,0,0,17,0
3196,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",11.5,-0.147368421,Nike Other,0,0,0,0,17,0
3197,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",12,-0.263157895,Nike Other,0,0,0,0,17,0
3198,Nike Air VaporMax Flyknit 3 Oreo,190,https://stockx.com/nike-air-vapormax-flyknit-3-oreo,"https://stockx.imgix.net/Nike-Air-VaporMax-Flyknit-3-Oreo-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1564168668",13,-0.147368421,Nike Other,0,0,0,0,17,0
3199,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",5,-0.145,Jordan 4,0,1,1,0,10,0
3200,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",5.5,0.145,Jordan 4,0,1,1,0,10,0
3201,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",6,0.15,Jordan 4,0,1,1,0,10,0
3202,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",7,0.05,Jordan 4,0,1,1,0,10,0
3203,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",7.5,0.143,Jordan 4,0,1,1,0,10,0
3204,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",8,0.16,Jordan 4,0,1,1,0,10,0
3205,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",8.5,0.186111111,Jordan 4,0,1,1,0,10,0
3206,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",9,0.2,Jordan 4,0,1,1,0,10,0
3207,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",9.5,0.198846154,Jordan 4,0,1,1,0,10,0
3208,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",10,0.203928571,Jordan 4,0,1,1,0,10,1
3209,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",10.5,0.201590909,Jordan 4,0,1,1,0,10,1
3210,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",11,0.223076923,Jordan 4,0,1,1,0,10,1
3211,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",11.5,0.225,Jordan 4,0,1,1,0,10,1
3212,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",12,0.218,Jordan 4,0,1,1,0,10,1
3213,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",12.5,0.20875,Jordan 4,0,1,1,0,10,1
3214,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",13,0.2275,Jordan 4,0,1,1,0,10,1
3215,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",14,0.222,Jordan 4,0,1,1,0,10,1
3216,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",15,0.095,Jordan 4,0,1,1,0,10,0
3217,Jordan 4 Retro Bred (2019),200,https://stockx.com/air-jordan-4-retro-bred-2019,"https://stockx.imgix.net/Air-Jordan-4-Retro-Black-Cement-2019-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555622524",16,0.125,Jordan 4,0,1,1,0,10,0
3218,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",3.5,-0.1,Jordan 4,0,1,1,1,10,0
3219,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",4,-0.214285714,Jordan 4,0,1,1,1,10,0
3220,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",4.5,-0.014285714,Jordan 4,0,1,1,1,10,0
3221,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",5,-0.10952381,Jordan 4,0,1,1,1,10,0
3222,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",5.5,-0.028571429,Jordan 4,0,1,1,1,10,0
3223,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",6,-0.042857143,Jordan 4,0,1,1,1,10,0
3224,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",6.5,-0.132142857,Jordan 4,0,1,1,1,10,0
3225,Jordan 4 Retro Bred 2019 (GS),140,https://stockx.com/air-jordan-4-retro-bred-2019-gs,"https://stockx.imgix.net/Air-Jordan-4-Retro-Bred-2019-GS-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1556311612",7,-0.082142857,Jordan 4,0,1,1,1,10,0
3226,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",4.5,5.582857143,Jordan 1 High,1,0,1,0,3,1
3227,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",5,5.682857143,Jordan 1 High,1,0,1,0,3,1
3228,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",5.5,5.457142857,Jordan 1 High,1,0,1,0,3,1
3229,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",6,6.508571429,Jordan 1 High,1,0,1,0,3,1
3230,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",6.5,6.625714286,Jordan 1 High,1,0,1,0,3,1
3231,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",7,5.794285714,Jordan 1 High,1,0,1,0,3,1
3232,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",7.5,6.053333333,Jordan 1 High,1,0,1,0,3,1
3233,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",8,5.781714286,Jordan 1 High,1,0,1,0,3,1
3234,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",8.5,5.77,Jordan 1 High,1,0,1,0,3,1
3235,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",9,5.568888889,Jordan 1 High,1,0,1,0,3,1
3236,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",9.5,5.000714286,Jordan 1 High,1,0,1,0,3,1
3237,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",10,4.57015873,Jordan 1 High,1,0,1,0,3,1
3238,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",10.5,3.977142857,Jordan 1 High,1,0,1,0,3,1
3239,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",11,3.6675,Jordan 1 High,1,0,1,0,3,1
3240,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",11.5,3.704285714,Jordan 1 High,1,0,1,0,3,1
3241,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",12,3.492307692,Jordan 1 High,1,0,1,0,3,1
3242,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",12.5,3.885714286,Jordan 1 High,1,0,1,0,3,1
3243,Jordan 1 Retro High Travis Scott,175,https://stockx.com/air-jordan-1-retro-high-travis-scott,"https://stockx.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1550180948",13,3.201632653,Jordan 1 High,1,0,1,0,3,1
