,name,brand,style,colorway,release_date,retail,link,image,type,skuid,ask,size,api,volume,return_1month,return_6month,return_12month,model,color,collab,OG,classic,limited_release,GS,model_encode,profit_1month,profit_6month,profit_12month
2964,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,6352a792-b756-4837-ba40-7e8e7f6ae6fe,225,10,https://stockx.com/api/products/6352a792-b756-4837-ba40-7e8e7f6ae6fe/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1266,0.080555556,0.25729443,0.846153846,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2965,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,1c3849f7-a614-4b6e-8f4b-2a251744a144,219,10.5,https://stockx.com/api/products/1c3849f7-a614-4b6e-8f4b-2a251744a144/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,930,0.109259259,0.226315789,0.857894737,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2966,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,97959a40-1805-409f-807d-9413d4cad562,218,11,https://stockx.com/api/products/97959a40-1805-409f-807d-9413d4cad562/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,936,-0.007407407,0.029010239,0.730375427,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2967,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,f2c88d3f-7c98-4653-aefc-ee4249d374ec,219,11.5,https://stockx.com/api/products/f2c88d3f-7c98-4653-aefc-ee4249d374ec/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,441,0.077777778,-0.025641026,0.661538462,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2968,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,1fabab27-6b61-4e9a-b942-f56d28831a4c,185,12,https://stockx.com/api/products/1fabab27-6b61-4e9a-b942-f56d28831a4c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,649,0,0.142857143,0.835164835,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2969,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,37dcd92f-881a-4e0f-9aaf-a770366fcdd2,284,12.5,https://stockx.com/api/products/37dcd92f-881a-4e0f-9aaf-a770366fcdd2/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,66,0.111111111,,,Jordan 1 Low,,0,,0,0,0,4,0,,
2970,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,29f3431f-8e60-4a53-9dcd-9873e1c11fad,228,13,https://stockx.com/api/products/29f3431f-8e60-4a53-9dcd-9873e1c11fad/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,408,0.244444444,0.044554455,0.531353135,Jordan 1 Low,,0,,0,0,0,4,1,0,1
2971,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,79b0f0ee-6df3-46a8-b92f-eb149561b4c4,240,14,https://stockx.com/api/products/79b0f0ee-6df3-46a8-b92f-eb149561b4c4/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,140,0.038888889,0.179245283,0.41509434,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2972,Jordan 1 Low Black Toe,Jordan,553558-116,White/Black-Gym Red,4/1/2019,90,https://stockx.com/air-jordan-1-low-black-toe,"https://stockx.imgix.net/Air-Jordan-1-Low-Black-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554496974",1,f28f6594-a350-448f-bf6e-2b38d3cdc6b9,360,15,https://stockx.com/api/products/f28f6594-a350-448f-bf6e-2b38d3cdc6b9/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,68,0.222222222,0.033333333,-0.125,Jordan 1 Low,,0,,0,0,0,4,1,0,0
2973,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,7113cd08-ea3c-4a01-be93-e669ca184158,375,7.5,https://stockx.com/api/products/7113cd08-ea3c-4a01-be93-e669ca184158/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,90,-0.022222222,0.232323232,0.454545455,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2974,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,3c66ada2-647f-4937-b3ea-e533797062b8,199,8,https://stockx.com/api/products/3c66ada2-647f-4937-b3ea-e533797062b8/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,236,0.066666667,0.165048544,0.640776699,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2975,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,61d14266-28a5-45f8-86e9-9b4775c24259,230,8.5,https://stockx.com/api/products/61d14266-28a5-45f8-86e9-9b4775c24259/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,271,0.038888889,0.242424242,0.808080808,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2976,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,c8def6ae-8eb1-419c-a5ab-8713bb940262,193,9,https://stockx.com/api/products/c8def6ae-8eb1-419c-a5ab-8713bb940262/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,327,0.055555556,0.252631579,1.157894737,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2977,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,eb6e1184-83f5-40df-97b6-b1cf0b06b681,273,9.5,https://stockx.com/api/products/eb6e1184-83f5-40df-97b6-b1cf0b06b681/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,314,0.088888889,0.28,1.138666667,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2978,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,74c821f8-36b7-4c3d-82f1-8e856c3b764c,174,10,https://stockx.com/api/products/74c821f8-36b7-4c3d-82f1-8e856c3b764c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,372,0.011111111,0.086956522,0.956521739,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2979,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,23aa0416-a8e4-47b9-ac45-1f02858f90b6,190,10.5,https://stockx.com/api/products/23aa0416-a8e4-47b9-ac45-1f02858f90b6/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,308,-0.016666667,0.029411765,0.729411765,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2980,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,1994d463-d8aa-41fd-9dba-0504a04f3e7c,249,11,https://stockx.com/api/products/1994d463-d8aa-41fd-9dba-0504a04f3e7c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,316,-0.083333333,0.104972376,0.215469613,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2981,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,a1351492-1d9a-4d75-940e-48c9e2e50aaf,325,11.5,https://stockx.com/api/products/a1351492-1d9a-4d75-940e-48c9e2e50aaf/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,160,-0.022222222,-0.057142857,0.371428571,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2982,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,e50ea49c-92f9-47d4-b7d4-ea7e290e19ad,210,12,https://stockx.com/api/products/e50ea49c-92f9-47d4-b7d4-ea7e290e19ad/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,201,-0.011111111,-0.010638298,0.542553191,Jordan 1 Low,,0,,0,0,0,4,0,0,1
2983,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,e5e4c447-1ff2-4a5d-a0a7-d40be7ac89bc,170,13,https://stockx.com/api/products/e5e4c447-1ff2-4a5d-a0a7-d40be7ac89bc/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,174,-0.033333333,0.344827586,0.310344828,Jordan 1 Low,,0,,0,0,0,4,0,1,1
2984,Jordan 1 Low Sail University Gold Black,Jordan,553558-127,Sail/Gym Red-University Gold-Black,4/1/2019,90,https://stockx.com/air-jordan-1-low-sail-university-gold-black,"https://stockx.imgix.net/Air-Jordan-1-Low-Sail-University-Gold-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554066296",1,227296b5-1c8b-4b14-a1f8-7786f548fd34,139,14,https://stockx.com/api/products/227296b5-1c8b-4b14-a1f8-7786f548fd34/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,50,0.244444444,0.151785714,-0.196428571,Jordan 1 Low,,0,,0,0,0,4,1,0,0
2985,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,ea4a83b4-8491-4bb1-bcd0-9d2dd0956b68,178,4,https://stockx.com/api/products/ea4a83b4-8491-4bb1-bcd0-9d2dd0956b68/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,118,-0.0625,-0.111111111,-0.25,Nike Air Max,,0,,0,0,0,15,0,0,0
2986,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,a9ecf003-9e7f-43f7-b941-d21b42ea986d,146,4.5,https://stockx.com/api/products/a9ecf003-9e7f-43f7-b941-d21b42ea986d/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,112,-0.03125,-0.282352941,-0.008823529,Nike Air Max,,0,,0,0,0,15,0,0,0
2987,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,04fed9e6-bc50-44ba-a691-63470231f22f,135,5,https://stockx.com/api/products/04fed9e6-bc50-44ba-a691-63470231f22f/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,161,0.09375,0.085714286,-0.171428571,Nike Air Max,,0,,0,0,0,15,0,0,0
2988,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,2f7abc2f-d286-4edb-ac29-fcfbbc394ad0,160,5.5,https://stockx.com/api/products/2f7abc2f-d286-4edb-ac29-fcfbbc394ad0/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,234,0.2125,-0.029411765,-0.264705882,Nike Air Max,,0,,0,0,0,15,1,0,0
2989,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,5563bc07-a7c8-407e-bc80-7b9109ac8a3a,149,6,https://stockx.com/api/products/5563bc07-a7c8-407e-bc80-7b9109ac8a3a/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,298,0.225,-0.064516129,-0.247311828,Nike Air Max,,0,,0,0,0,15,1,0,0
2990,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,8ab722d8-f6cc-4e79-914c-e697eab3a307,159,6.5,https://stockx.com/api/products/8ab722d8-f6cc-4e79-914c-e697eab3a307/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,271,0.1875,0.065217391,-0.266304348,Nike Air Max,,0,,0,0,0,15,0,0,0
2991,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,81606562-94c5-4722-98f1-11bb24ad97a1,155,7,https://stockx.com/api/products/81606562-94c5-4722-98f1-11bb24ad97a1/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,376,0.184375,0.205882353,-0.2,Nike Air Max,,0,,0,0,0,15,0,1,0
2992,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,c8b728c8-d0d4-452e-8d57-113a0496388c,167,7.5,https://stockx.com/api/products/c8b728c8-d0d4-452e-8d57-113a0496388c/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,308,0.060416667,-0.098360656,-0.292349727,Nike Air Max,,0,,0,0,0,15,0,0,0
2993,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,155826fb-b1cb-434c-bc5a-a11d7c42d1b2,137,8,https://stockx.com/api/products/155826fb-b1cb-434c-bc5a-a11d7c42d1b2/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,507,-0.0625,-0.124087591,-0.209245742,Nike Air Max,,0,,0,0,0,15,0,0,0
2994,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,27103293-9a77-44a9-b81b-7078028807e3,134,8.5,https://stockx.com/api/products/27103293-9a77-44a9-b81b-7078028807e3/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,551,-0.03125,-0.150943396,-0.232704403,Nike Air Max,,0,,0,0,0,15,0,0,0
2995,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,e47c323c-6818-4919-8879-5d4e907b70cc,145,9,https://stockx.com/api/products/e47c323c-6818-4919-8879-5d4e907b70cc/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,928,-0.09375,-0.222972973,-0.222972973,Nike Air Max,,0,,0,0,0,15,0,0,0
2996,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,20fc8709-9094-4663-aded-242aa63a4941,124,9.5,https://stockx.com/api/products/20fc8709-9094-4663-aded-242aa63a4941/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,913,-0.0625,-0.342969777,-0.218134034,Nike Air Max,,0,,0,0,0,15,0,0,0
2997,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,393a6281-d5b1-4fcd-9ad5-4eb764d49403,129,10,https://stockx.com/api/products/393a6281-d5b1-4fcd-9ad5-4eb764d49403/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1208,-0.003125,-0.334650856,-0.17654809,Nike Air Max,,0,,0,0,0,15,0,0,0
2998,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,99daba47-a1df-4d30-8625-ba23a738315b,128,10.5,https://stockx.com/api/products/99daba47-a1df-4d30-8625-ba23a738315b/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,1009,-0.009375,-0.307450157,-0.156348374,Nike Air Max,,0,,0,0,0,15,0,0,0
2999,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,f2acb55f-7415-444f-ac2b-f289a79005ea,134,11,https://stockx.com/api/products/f2acb55f-7415-444f-ac2b-f289a79005ea/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,889,-0.0375,-0.137211855,-0.064763996,Nike Air Max,,0,,0,0,0,15,0,0,0
3000,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,dfa63c1e-8261-4f37-a80d-2854918588fb,125,11.5,https://stockx.com/api/products/dfa63c1e-8261-4f37-a80d-2854918588fb/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,493,0,0.013157895,0.098684211,Nike Air Max,,0,,0,0,0,15,0,0,0
3001,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,dabfd876-0c03-4003-80e1-759076c938e5,146,12,https://stockx.com/api/products/dabfd876-0c03-4003-80e1-759076c938e5/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,754,0,-0.021806854,-0.088265836,Nike Air Max,,0,,0,0,0,15,0,0,0
3002,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,143c6c40-7777-4be9-8f0f-f54e98ac4296,158,13,https://stockx.com/api/products/143c6c40-7777-4be9-8f0f-f54e98ac4296/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,470,0,0.026315789,-0.278947368,Nike Air Max,,0,,0,0,0,15,0,0,0
3003,Nike Air Max 2 Light Atmos,Nike,CJ6200-001/BV7406-001,Black/Bright Crimson,4/5/2019,160,https://stockx.com/nike-air-max-2-light-atmos,"https://stockx.imgix.net/Nike-Air-Max-2-Light-Atmos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554736273",Air Max,c7345370-c434-4013-8404-52cb116968bb,158,14,https://stockx.com/api/products/c7345370-c434-4013-8404-52cb116968bb/activity?state=480&currency=USD&limit=10000&page=1&sort=createdAt&order=DESC&country=US,149,0.03125,0.166666667,-0.086666667,Nike Air Max,,0,,0,0,0,15,0,0,0
